model,short,query_id,qlang,origin,auc_all,auc_same,auc_cross,margin_cross,norm_score_cross
BAAI/bge-m3,bge-m3,EP-4634629-A1_fr_q_fr,fr,original,0.968968968968969,0.968968968968969,,,
BAAI/bge-m3,bge-m3,EP-4634629-A1_en_q_es,es,synthetic,0.6673353393513874,,0.6673353393513874,-0.7641244468150716,0.025772345107808767
BAAI/bge-m3,bge-m3,EP-4633582-A1_en_q_es,es,synthetic,0.9789579158316634,,0.9789579158316634,-0.1903623226074755,0.5513757968413084
BAAI/bge-m3,bge-m3,EP-4634165-A1_en_q_es,es,synthetic,1.0,,1.0,0.3527116336222644,0.8714372760998073
BAAI/bge-m3,bge-m3,EP-4633677-A1_en_q_de,de,synthetic,0.9313627254509018,,0.9313627254509018,-0.4568160815267613,0.2914519320032876
BAAI/bge-m3,bge-m3,EP-4634246-A1_en_q_en,en,original,0.99749498997996,0.996993987975952,0.9979959919839679,-0.06106623325166373,0.7560595643251022
BAAI/bge-m3,bge-m3,EP-4634120-A1_en_q_de,de,synthetic,0.7900801603206412,,0.7900801603206412,-0.23832114115531375,0.2770334269476352
BAAI/bge-m3,bge-m3,EP-4633638-A1_en_q_en,en,original,1.0,1.0,1.0,0.42176851851851815,0.8734648092481259
BAAI/bge-m3,bge-m3,EP-4633389-A1_en_q_en,en,original,1.0,1.0,1.0,0.3192260611823227,0.6248127694771863
BAAI/bge-m3,bge-m3,WO-2025209629-A1_de_q_es,es,synthetic,1.0,,1.0,0.1798788985200256,0.9192475540283163
BAAI/bge-m3,bge-m3,EP-4634132-A2_en_q_en,en,original,0.8707414829659318,0.9839679358717435,0.7575150300601203,-0.7730988395788958,0.07203413971954536
BAAI/bge-m3,bge-m3,EP-4634914-A1_en_q_es,es,synthetic,0.9634268537074148,,0.9634268537074148,-0.24503957603380797,0.4532365694682715
BAAI/bge-m3,bge-m3,EP-4634285-A1_en_q_de,de,synthetic,0.9233466933867736,,0.9233466933867736,-0.22051547477015904,0.38803482464965006
BAAI/bge-m3,bge-m3,EP-4634122-A1_fr_q_fr,fr,original,0.9308617234468938,0.9759519038076152,0.8857715430861723,-0.5783967022834513,0.22294241354651587
BAAI/bge-m3,bge-m3,EP-4634365-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.4020817986183215,0.6792892393293598
BAAI/bge-m3,bge-m3,WO-2025214709-A1_de_q_es,es,synthetic,0.9569138276553106,,0.9569138276553106,-0.48396833865651234,0.3390428269620378
BAAI/bge-m3,bge-m3,EP-4633426-A2_en_q_es,es,synthetic,0.9986626546305583,,0.9986626546305583,0.2760347864376928,0.6675873981845721
BAAI/bge-m3,bge-m3,EP-4630604-A1_de_q_es,es,synthetic,0.9899799599198397,,0.9899799599198397,-0.2146657944252987,0.5608687447799683
BAAI/bge-m3,bge-m3,EP-4634118-A1_en_q_es,es,synthetic,0.999498997995992,,0.999498997995992,0.2366682469528511,0.7364309894927878
BAAI/bge-m3,bge-m3,EP-4634404-A1_en_q_de,de,synthetic,1.0,,1.0,0.1917230386439629,0.7692160686611802
BAAI/bge-m3,bge-m3,EP-4633465-A1_en_q_de,de,synthetic,1.0,,1.0,0.1966841715126906,0.852722337024466
BAAI/bge-m3,bge-m3,EP-4633680-A1_en_q_es,es,synthetic,0.9994989979959921,,0.9994989979959921,0.2411776108000867,0.7454303210939398
BAAI/bge-m3,bge-m3,WO-2025201606-A1_de_q_es,es,synthetic,0.9989979959919839,,0.9989979959919839,-0.0259569404109443,0.8295868709710179
BAAI/bge-m3,bge-m3,EP-4634435-A1_en_q_de,de,synthetic,0.9974949899799599,,0.9974949899799599,-0.1224415328739683,0.6787091459998171
BAAI/bge-m3,bge-m3,EP-4634143-A1_en_q_de,de,synthetic,0.9837174348697395,,0.9837174348697395,-0.2628019151700697,0.45018228258307147
BAAI/bge-m3,bge-m3,EP-4634411-A1_en_q_de,de,synthetic,0.8642284569138275,,0.8642284569138275,-0.5722978245151867,0.17475903034835638
BAAI/bge-m3,bge-m3,EP-4634287-A1_en_q_es,es,synthetic,0.7645290581162325,,0.7645290581162325,-0.7977624357414257,0.05321243599773082
BAAI/bge-m3,bge-m3,EP-4633627-A1_en_q_de,de,synthetic,1.0,,1.0,0.3494732169486118,0.8459712484889185
BAAI/bge-m3,bge-m3,EP-4633670-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.17472336517597467,0.7574408137224865
BAAI/bge-m3,bge-m3,WO-2025202163-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.00049953888718103,0.5926316108238608
BAAI/bge-m3,bge-m3,WO-2025214852-A1_fr_q_fr,fr,original,0.9524048096192386,0.996993987975952,0.9078156312625251,-0.6023374856416374,0.23551560626075455
BAAI/bge-m3,bge-m3,WO-2025214996-A1_fr_q_fr,fr,original,0.3777555110220441,0.750501002004008,0.00501002004008011,-0.9993793706293708,-0.15132361751475049
BAAI/bge-m3,bge-m3,EP-4630123-A1_de_q_de,de,original,0.9949899799599198,0.998997995991984,0.9909819639278556,-0.26650323067303266,0.5595594730795341
BAAI/bge-m3,bge-m3,EP-4634646-A1_en_q_en,en,original,1.0,1.0,1.0,0.2776422473775716,0.5593482793859926
BAAI/bge-m3,bge-m3,EP-4634294-A1_en_q_en,en,original,0.996993987975952,0.998997995991984,0.9949899799599198,-0.3131756272401435,0.5465303510246299
BAAI/bge-m3,bge-m3,EP-4634436-A1_fr_q_fr,fr,original,0.9979959919839679,0.9979959919839679,0.9979959919839679,-0.1367346392635407,0.6889386981520316
BAAI/bge-m3,bge-m3,WO-2025215167-A1_de_q_de,de,original,0.9994989979959921,1.0,0.998997995991984,-0.03279814998348179,0.5950154686644511
BAAI/bge-m3,bge-m3,EP-4626962-A1_de_q_en,en,synthetic,0.9974949899799599,,0.9974949899799599,0.01898962205291759,0.7309777156752896
BAAI/bge-m3,bge-m3,EP-4626962-A1_de_q_de,de,original,0.999498997995992,0.9989979959919839,1.0,0.004389653696900035,0.8486076885744399
BAAI/bge-m3,bge-m3,EP-4626962-A1_fr_q_fr,fr,original,0.8927855711422845,0.9869739478957916,0.7985971943887775,-0.7157147685028722,0.11535886914078242
BAAI/bge-m3,bge-m3,EP-4626962-A1_de_q_es,es,synthetic,0.9979959919839679,,0.9979959919839679,-0.017594925143251935,0.7466435095662206
BAAI/bge-m3,bge-m3,WO-2025201936-A1_de_q_en,en,synthetic,0.37537537537537535,,0.37537537537537535,-0.916801917272134,-0.07532504822689402
BAAI/bge-m3,bge-m3,WO-2025201936-A1_fr_q_fr,fr,original,0.998496993987976,1.0,0.996993987975952,-0.23057521067637105,0.35147328568037206
BAAI/bge-m3,bge-m3,WO-2025201936-A1_de_q_es,es,synthetic,0.8544589178356713,,0.8544589178356713,-0.13427936656421227,0.3674118918044556
BAAI/bge-m3,bge-m3,EP-4634597-A1_en_q_en,en,original,0.6678356713426854,0.966933867735471,0.36873747494989983,-0.9086825949451194,-0.08795844894491316
BAAI/bge-m3,bge-m3,EP-4634597-A1_en_q_de,de,synthetic,0.9959919839679359,,0.9959919839679359,-0.1577772320332212,0.6416372444083692
BAAI/bge-m3,bge-m3,EP-4634597-A1_fr_q_fr,fr,original,0.998997995991984,1.0,0.9979959919839679,-0.08778083762196122,0.7301595252910024
BAAI/bge-m3,bge-m3,EP-4634597-A1_en_q_es,es,synthetic,0.998997995991984,,0.998997995991984,-0.0033405199962499937,0.8190048191861249
BAAI/bge-m3,bge-m3,EP-4634381-A1_en_q_zh,zh,synthetic,0.8699899799599199,,0.8699899799599199,-0.3108104434809793,0.28790848206327446
BAAI/bge-m3,bge-m3,EP-4634926-A1_en_q_zh,zh,synthetic,0.8707414829659318,,0.8707414829659318,-0.5857683982683983,0.1956055113620246
BAAI/bge-m3,bge-m3,EP-4633863-A2_en_q_zh,zh,synthetic,0.9916415914409896,,0.9916415914409896,-0.11007473931649701,0.6018732392101274
BAAI/bge-m3,bge-m3,EP-4633797-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.17734625235642326,0.8265787317430937
BAAI/bge-m3,bge-m3,EP-4633777-A1_en_q_zh,zh,synthetic,0.9982464929859719,,0.9982464929859719,-0.022924118036990446,0.7479211951390594
BAAI/bge-m3,bge-m3,EP-4633621-A1_en_q_zh,zh,synthetic,0.998997995991984,,0.998997995991984,0.025216441719542983,0.7525296190388013
BAAI/bge-m3,bge-m3,EP-4634723-A1_en_q_zh,zh,synthetic,0.6442885771543087,,0.6442885771543087,-0.526824650958385,0.08877252154828616
BAAI/bge-m3,bge-m3,EP-4633581-A1_en_q_zh,zh,synthetic,0.40040040040040037,,0.40040040040040037,-0.9264722182635822,-0.07419017040887751
BAAI/bge-m3,bge-m3,EP-4634416-A1_en_q_zh,zh,synthetic,0.9974949899799599,,0.9974949899799599,-0.15503497092778307,0.6281366981033788
BAAI/bge-m3,bge-m3,EP-4634305-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.5831153327328441,0.8300444955194202
BAAI/bge-m3,bge-m3,EP-4633531-A1_en_q_zh,zh,synthetic,0.9939879759519038,,0.9939879759519038,-0.10725283937105963,0.6255211361709693
BAAI/bge-m3,bge-m3,EP-4634333-A1_en_q_zh,zh,synthetic,0.9193386773547095,,0.9193386773547095,-0.62870703855711,0.18071821673332386
BAAI/bge-m3,bge-m3,EP-4634212-A1_en_q_zh,zh,synthetic,0.9994989979959921,,0.9994989979959921,0.0018333045314180456,0.8419873640874946
BAAI/bge-m3,bge-m3,EP-4629959-A1_de_q_zh,zh,synthetic,0.7605210420841684,,0.7605210420841684,-0.5849099099099098,0.12283085991803383
BAAI/bge-m3,bge-m3,EP-4627881-A1_de_q_zh,zh,synthetic,0.9804609218436874,,0.9804609218436874,-0.3284911872942086,0.428308573373748
BAAI/bge-m3,bge-m3,EP-4633576-A1_en_q_zh,zh,synthetic,0.5696392785571143,,0.5696392785571143,-0.7439777557949896,-0.001687025094222922
BAAI/bge-m3,bge-m3,EP-4633742-A2_en_q_zh,zh,synthetic,0.9974949899799599,,0.9974949899799599,0.023353627845080837,0.7225699546039982
BAAI/bge-m3,bge-m3,EP-4633791-A1_en_q_zh,zh,synthetic,0.9972444889779559,,0.9972444889779559,0.0,0.6792445773168244
BAAI/bge-m3,bge-m3,EP-4634111-A1_fr_q_fr,fr,original,0.7960921843687375,0.8416833667334669,0.750501002004008,-0.7049540757749714,0.09612139894024535
BAAI/bge-m3,bge-m3,EP-4633622-A2_en_q_es,es,synthetic,0.9999999999999999,,0.9999999999999999,0.4411168605224689,0.8621433110955523
BAAI/bge-m3,bge-m3,EP-4634187-A1_en_q_es_120,es,synthetic,1.0,,1.0,0.2455444339314665,0.8136543658171046
BAAI/bge-m3,bge-m3,EP-4634139-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.03758716432462203,0.5561440296501949
BAAI/bge-m3,bge-m3,EP-4634136-A1_en_q_en,en,original,0.7274549098196393,0.8236472945891784,0.6312625250501002,-0.8047658663501434,0.008888397884489094
BAAI/bge-m3,bge-m3,EP-4634136-A1_en_q_de,de,synthetic,0.8748748748748748,,0.8748748748748748,-0.7672298673668011,0.11550597607702298
BAAI/bge-m3,bge-m3,EP-4634136-A1_fr_q_fr,fr,original,0.9493987975951904,0.998997995991984,0.8997995991983968,-0.6544804771448579,0.19123647410727093
BAAI/bge-m3,bge-m3,EP-4634248-A1_en_q_en,en,original,0.9964929859719438,1.0,0.9929859719438878,-0.5067188464343827,0.36140189354002106
BAAI/bge-m3,bge-m3,EP-4634142-A1_en_q_es,es,synthetic,0.9893012370444667,,0.9893012370444667,0.0378610610303421,0.6848541744506735
BAAI/bge-m3,bge-m3,WO-2025214812-A1_de_q_es,es,synthetic,0.9984969939879759,,0.9984969939879759,0.05101189339177841,0.8149213262601488
BAAI/bge-m3,bge-m3,EP-4633662-A1_en_q_de,de,synthetic,0.8787575150300602,,0.8787575150300602,-0.3707504516649698,0.2730748958597115
BAAI/bge-m3,bge-m3,WO-2025153617-A3_de_q_de,de,original,0.9924849699398797,0.9994989979959921,0.9854709418837675,-0.5854045676084481,0.30986468589298416
BAAI/bge-m3,bge-m3,EP-4634596-A1_en_q_en,en,original,1.0,1.0,1.0,0.20797594142259385,0.5813991826050985
BAAI/bge-m3,bge-m3,EP-4634596-A1_en_q_de,de,synthetic,0.99749498997996,,0.99749498997996,0.11450697031606745,0.7143243117047703
BAAI/bge-m3,bge-m3,EP-4634596-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.21299963645408848,0.8553009686083479
BAAI/bge-m3,bge-m3,EP-4634596-A1_en_q_es_135,es,synthetic,0.9974949899799598,,0.9974949899799598,0.15231935771632465,0.7125933089339062
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633662-A1_en_q_en,en,original,0.5556112224448898,0.9769539078156313,0.13426853707414832,-0.9734048491368374,-0.13694982039830944
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630509-A1_fr_q_fr,fr,original,1.0,1.0,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634248-A1_en_q_es,es,synthetic,0.2940881763527054,,0.2940881763527054,-0.8561814603055583,-0.1399101136005253
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634187-A1_en_q_es,es,synthetic,0.99749498997996,,0.99749498997996,-0.3821880443850796,0.47891630913974803
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634142-A1_fr_q_fr,fr,original,0.45390781563126253,0.6713426853707415,0.23647294589178358,-0.9757397034345952,-0.08352882132770723
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633768-A2_en_q_es,es,synthetic,0.964964964964965,,0.964964964964965,-0.43838672091617725,0.38304129430222145
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633645-A1_fr_q_fr,fr,original,0.9323647294589178,0.9719438877755512,0.8927855711422846,-0.6590435442180379,0.18467182610712704
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633622-A2_en_q_de,de,synthetic,1.0,,1.0,0.4835788590233451,0.858946147574556
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634601-A1_en_q_en,en,original,0.935370741482966,0.9979959919839679,0.872745490981964,-0.6806206442153325,0.16875901414462288
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630626-A1_de_q_de,de,original,1.0,1.0,1.0,0.36128803106256907,0.894678798098623
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630600-A1_de_q_en,en,synthetic,0.8391783567134269,,0.8391783567134269,-0.5800502629946758,0.15966484750857685
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633632-A1_en_q_es,es,synthetic,0.9525242393848211,,0.9525242393848211,-0.43897998313577846,0.3622726331556796
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634136-A1_en_q_es,es,synthetic,0.7820641282565131,,0.7820641282565131,-0.6833954374084215,0.10839119147960517
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634157-A1_en_q_de,de,synthetic,0.3533533533533534,,0.3533533533533534,-0.9218912953069516,-0.08613744426790276
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630574-A1_de_q_en,en,synthetic,0.8486973947895792,,0.8486973947895792,-0.6785832406265973,0.1308657364038037
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634111-A1_en_q_de,de,synthetic,0.7630260521042085,,0.7630260521042085,-0.7638554747903635,0.07513235148126378
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634596-A1_en_q_es,es,synthetic,0.6047094188376754,,0.6047094188376754,-0.8213817637146602,-0.01021385948223325
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634139-A1_en_q_es,es,synthetic,1.0,,1.0,0.3244006122235445,0.8564535101432106
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025153617-A3_de_q_en,en,synthetic,0.8071142284569138,,0.8071142284569138,-0.676514298934589,0.11335974094303237
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634251-A1_en_q_es,es,synthetic,0.6773654296221999,,0.6773654296221999,-0.680813198870656,0.04846662502572306
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634426-A1_en_q_es,es,synthetic,0.9796054831160147,,0.9796054831160147,-0.24160196865006114,0.45426820399406737
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634729-A1_en_q_de,de,synthetic,1.0,,1.0,0.2841800974393549,0.8802215213631059
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626569-A1_de_q_en,en,synthetic,0.9619238476953907,,0.9619238476953907,-0.42164111812443633,0.3432374460616701
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634394-A2_en_q_es,es,synthetic,0.9934869739478959,,0.9934869739478959,0.12096934608075921,0.6611418560045565
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634424-A1_en_q_es,es,synthetic,0.9493987975951904,,0.9493987975951904,-0.41096374062037383,0.3574361634398436
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634337-A1_en_q_en,en,original,0.937374749498998,0.908817635270541,0.9659318637274549,-0.40226698752561624,0.395966642684098
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634128-A1_en_q_en,en,original,0.8818818818818819,0.8818818818818819,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633896-A1_en_q_en,en,original,0.4494494494494494,0.4494494494494494,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025215091-A1_fr_q_fr,fr,original,0.7845691382765532,0.996993987975952,0.5721442885771544,-0.8863085871890527,-0.02524919980162947
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633599-A1_fr_q_fr,fr,original,0.9944889779559118,1.0,0.9889779559118236,-0.36785953453384546,0.452705781256759
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633656-A1_fr_q_fr,fr,original,0.8218218218218217,0.8218218218218217,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025208167-A1_de_q_de,de,original,0.2552552552552553,,0.2552552552552553,-0.9515917560396564,-0.10678402793450971
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634396-A1_fr_q_fr,fr,original,0.9999999999999999,1.0,1.0,0.05895107126998199,0.5696981113926343
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633893-A1_fr_q_fr,fr,original,0.9759519038076152,0.9919839679358717,0.9599198396793587,-0.43086101825045203,0.40195584950992513
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633462-A1_en_q_en,en,original,0.998496993987976,0.998997995991984,0.997995991983968,-0.21087072793386546,0.6641041386103709
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633386-A1_en_q_en,en,original,0.9468937875751503,1.0,0.8937875751503006,-0.6234132660215954,0.21186544172344104
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633970-A1_fr_q_fr,fr,original,0.6638276553106212,0.9839679358717435,0.34368737474949895,-0.932455134654531,-0.08999874852069635
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_en,en,original,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.06888122248560799,0.8199504060186065
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_de,de,synthetic,0.9979959919839679,,0.9979959919839679,0.025475343374416353,0.7180521325793425
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_fr_q_fr,fr,original,0.8952905811623247,0.9839679358717436,0.8066132264529058,-0.7432128431923924,0.1010053749300329
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_es,es,synthetic,1.0,,1.0,0.18512982657851887,0.79268861763001
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_en,en,original,0.8922845691382765,0.9849699398797594,0.7995991983967936,-0.5755649215032206,0.17091950079787666
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_de,de,synthetic,0.6116116116116116,,0.6116116116116116,-0.8459542578387359,-0.010274348723922713
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_fr_q_fr,fr,original,0.8758758758758759,0.8758758758758759,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_es,es,synthetic,0.39039039039039036,,0.39039039039039036,-0.9315136563464594,-0.0749345126625081
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_en_q_en,en,original,0.8578578578578578,0.8578578578578578,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_fr_q_fr,fr,original,0.48548548548548554,0.48548548548548554,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_en_q_es,es,synthetic,0.14579158316633267,,0.14579158316633267,-0.952771347082589,-0.13104644738633647
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633582-A1_en_q_es,es,synthetic,0.9859719438877756,,0.9859719438877756,-0.14046802010228246,0.5639301760997253
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634165-A1_en_q_es,es,synthetic,1.0,,1.0,0.1747941717195939,0.8817666020724036
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633677-A1_en_q_de,de,synthetic,0.953953953953954,,0.953953953953954,-0.3964012227019192,0.39493263155696606
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634246-A1_en_q_en,en,original,0.99749498997996,0.9949899799599199,1.0,0.027459388651684728,0.823164399226471
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634120-A1_en_q_de,de,synthetic,0.9524048096192385,,0.9524048096192385,-0.24991324228877076,0.4375712813341793
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633638-A1_en_q_en,en,original,1.0,1.0,1.0,0.15747941246956573,0.7873641189303171
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633389-A1_en_q_en,en,original,0.9999999999999999,1.0,1.0,0.29394844323834657,0.6150778265399998
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025209629-A1_de_q_es,es,synthetic,0.9999999999999999,,0.9999999999999999,0.21055413185383196,0.9379599334059412
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634132-A2_en_q_en,en,original,0.996993987975952,0.996993987975952,0.996993987975952,-0.25848130382338924,0.5668447501190491
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634914-A1_en_q_es,es,synthetic,0.996993987975952,,0.996993987975952,0.10538058092170069,0.7089871551094518
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634285-A1_en_q_de,de,synthetic,0.9979959919839679,,0.9979959919839679,0.3215344252995815,0.6519089184064321
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634122-A1_fr_q_fr,fr,original,0.8091182364729459,0.9559118236472947,0.6623246492985971,-0.6866054838129618,0.05086890886554303
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634365-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.3546542237869601,0.7526872712779076
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214709-A1_de_q_es,es,synthetic,0.9293587174348698,,0.9293587174348698,-0.5202259939333594,0.2768242298847355
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633426-A2_en_q_es,es,synthetic,0.9999999999999999,,0.9999999999999999,0.18018927634949786,0.7980075113203757
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630604-A1_de_q_es,es,synthetic,0.9939879759519037,,0.9939879759519037,-0.32975540462556047,0.5231936594812563
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634118-A1_en_q_es,es,synthetic,0.9979959919839679,,0.9979959919839679,-0.36387614726161494,0.5049039734493029
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634404-A1_en_q_de,de,synthetic,0.9999999999999999,,0.9999999999999999,0.23668848399080147,0.7776989716603246
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633465-A1_en_q_de,de,synthetic,0.998496993987976,,0.998496993987976,-0.013785033500047556,0.8589874246936824
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633680-A1_en_q_es,es,synthetic,0.9994989979959921,,0.9994989979959921,0.04147288293247808,0.7820756882317573
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201606-A1_de_q_es,es,synthetic,1.0,,1.0,0.19760608092390655,0.8279653784930601
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634435-A1_en_q_de,de,synthetic,0.9914829659318638,,0.9914829659318638,-0.17126934314468165,0.6305253023089787
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634143-A1_en_q_de,de,synthetic,0.9807114228456913,,0.9807114228456913,-0.21914820945324606,0.4910721208582006
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634411-A1_en_q_de,de,synthetic,0.29208416833667333,,0.29208416833667333,-0.828803538987365,-0.10602189506644719
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634287-A1_en_q_es,es,synthetic,0.6700100300902708,,0.6700100300902708,-0.163390366225347,0.25856169437538423
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633627-A1_en_q_de,de,synthetic,0.9999999999999999,,0.9999999999999999,0.1437650635915311,0.8950141795450194
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633670-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.2504282160383901,0.7591867235238547
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202163-A1_fr_q_fr,fr,original,0.9989979959919839,1.0,0.9979959919839678,-0.059329330122747596,0.7085632044195148
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214852-A1_fr_q_fr,fr,original,0.967935871743487,0.9639278557114229,0.9719438877755512,-0.35350502847911486,0.46497635824660666
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214996-A1_fr_q_fr,fr,original,0.9539539539539539,0.9539539539539539,,,
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630123-A1_de_q_de,de,original,0.998496993987976,1.0,0.996993987975952,-0.3144898148243456,0.5246891452512132
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634646-A1_en_q_en,en,original,0.9999999999999999,1.0,1.0,0.49097323852146935,0.885297228412995
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634294-A1_en_q_en,en,original,0.9979959919839679,0.9989979959919839,0.9969939879759518,-0.1976995420501288,0.6551943106122674
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634436-A1_fr_q_fr,fr,original,0.9909819639278556,0.9989979959919839,0.9829659318637274,-0.4340516211858841,0.41072225510314814
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633761-A1_en_q_en,en,original,0.46446446446446443,,0.46446446446446443,-0.8481754914532574,-0.0579138330591838
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025215167-A1_de_q_de,de,original,0.9979959919839679,1.0,0.9959919839679359,-0.17265139606257945,0.5531858912075218
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_en,en,synthetic,0.9974949899799598,,0.9974949899799598,0.1394895743478389,0.694268942815383
